********************************************************************************
LOGGING TIME: 20170905_204600
CLIENT IP: 10.145.230.188
USERNAME: sandeep2103
OS: Windows 10
**********************************Emotional database********************************************************************************
MM, 38, 34, 1503238554106
MM, 319, 64, 625
MM, 260, 14, 54
MM, 466, 378, 16
MM, 458, 369, 8
MM, 171, 25, 49
MM, 163, 5, 15
MM, 412, 283, 8
MM, 408, 266, 24
MM, 404, 250, 8
MM, 358, 172, 120
MM, 349, 157, 8
MM, 344, 147, 16
MM, 337, 134, 24
MM, 334, 129, 16
MM, 333, 128, 9
MM, 332, 126, 15
MM, 331, 126, 32
MM, 331, 125, 16
MM, 330, 124, 16
MM, 330, 123, 8
MM, 329, 122, 8
MM, 328, 120, 16
MM, 326, 119, 8
MM, 323, 117, 16
MM, 321, 115, 8
MM, 317, 114, 225
MM, 325, 144, 33
MM, 358, 248, 125
MM, 360, 252, 8
MM, 366, 260, 16
MM, 368, 265, 8
MM, 372, 276, 16
MM, 374, 282, 17
MM, 130, 9, 8
MM, 134, 20, 16
MM, 138, 28, 16
MM, 139, 29, 8
MM, 139, 30, 7
MC, 1, 169
MM, 140, 30, 9648
MM, 140, 31, 5193
MM, 140, 30, 31
MM, 140, 34, 7
MM, 140, 47, 8
MM, 142, 58, 16
MM, 397, 393, 25
MM, 397, 402, 15
MM, 397, 403, 8
MM, 397, 404, 16
MM, 397, 405, 8
MM, 397, 406, 120
MM, 397, 407, 8
MM, 147, 0, 16
MM, 150, 10, 9
MM, 151, 20, 18
MM, 152, 46, 13
MM, 152, 48, 8
MC, 1, 122
MM, 152, 49, 302
MM, 152, 50, 8
MM, 146, 58, 16
MM, 141, 65, 8
MM, 136, 74, 8
MM, 373, 510, 17
MM, 348, 559, 28
MM, 6, 17, 25
MM, 2, 21, 19
MM, 332, 592, 47
MM, 333, 601, 25
MM, 0, 18, 15
MM, 3, 27, 16
MM, 343, 632, 17
MM, 12, 8, 24
MM, 12, 7, 72
MM, 12, 4, 15
MM, 12, 3, 24
MM, 347, 632, 24
MM, 347, 631, 64
MM, 348, 631, 10
MM, 349, 628, 14
MM, 19, 14, 56
MC, 1, 160
MM, 20, 14, 81
MM, 21, 14, 8
MM, 22, 14, 18
MM, 23, 14, 6
MM, 24, 14, 8
MM, 26, 14, 16
MM, 31, 14, 15
MM, 379, 611, 16
MM, 8, 15, 16
MM, 12, 15, 26
MM, 8, 12, 31
MM, 30, 7, 42
MM, 30, 6, 31
MM, 29, 5, 14
MM, 26, 4, 9
MM, 20, 3, 16
MM, 15, 3, 8
MM, 3, 1, 18
MM, 448, 595, 15
MM, 421, 593, 24
MM, 416, 593, 7
MM, 409, 593, 18
MM, 408, 593, 13
MM, 27, 0, 9
MM, 29, 9, 25
MM, 416, 616, 15
MM, 13, 3, 26
MM, 22, 21, 25
MM, 26, 25, 13
MM, 28, 27, 24
MM, 29, 28, 17
MM, 439, 665, 6
MM, 45, 11, 48
MM, 47, 23, 33
MM, 47, 24, 17
MM, 49, 27, 6
MM, 50, 26, 56
MM, 39, 6, 209
MM, 13, 19, 27
MM, 405, 631, 23
MM, 2, 9, 23
MM, 368, 591, 55
MM, 368, 590, 9
MM, 366, 587, 32
MM, 34, 23, 14
MM, 33, 21, 17
MM, 31, 18, 15
MM, 30, 13, 16
MM, 29, 7, 17
MM, 29, 2, 15
MM, 30, 1, 16
MM, 31, 1, 81
MM, 32, 3, 16
MM, 366, 567, 9
MM, 12, 25, 55
MC, 1, 217
MM, 10, 27, 86
MM, 8, 30, 11
MM, 377, 592, 6
MM, 33, 0, 32
MM, 32, 1, 8
MM, 32, 2, 32
MM, 32, 3, 16
MM, 31, 3, 8
MM, 31, 4, 16
MM, 30, 6, 8
MM, 21, 11, 72
MC, 1, 113
MM, 378, 604, 40
MM, 467, 592, 48
MM, 1, 27, 14
MM, 28, 20, 25
MM, 525, 578, 18
MM, 526, 578, 5
MM, 29, 18, 88
MM, 10, 21, 212
MM, 490, 583, 28
MM, 31, 23, 17
MM, 23, 26, 34
MM, 23, 25, 29
MM, 23, 24, 8
MM, 22, 24, 25
MM, 21, 24, 8
MM, 16, 23, 15
MM, 9, 23, 8
MM, 31, 23, 16
MM, 2, 24, 32
MM, 0, 24, 8
MM, 0, 23, 64
MM, 0, 22, 17
MM, 0, 21, 7
MM, 18, 21, 170
MM, 23, 21, 25
MM, 488, 580, 23
MP, 1, 135
MR, 1, 63
MC, 1, 0
MM, 488, 581, 33
MM, 488, 582, 10
MM, 15, 14, 86
MM, 14, 8, 41
MM, 14, 0, 14
MM, 18, 29, 16
MM, 14, 20, 33
MC, 1, 151
MM, 15, 27, 50
MM, 19, 13, 86
MC, 1, 144
MM, 2, 14, 35
MM, 27, 19, 22
MM, 5, 20, 41
MM, 14, 17, 31
MM, 24, 9, 35
MM, 14, 6, 30
MM, 415, 603, 257
MM, 22, 16, 30
MM, 7, 19, 25
MM, 701, 616, 43
